PID,UR,Alias,Merged,Deleted,IHI,familyName,givenName,birthdate,sex,streetNo,streetName,streetType,suburb,state,postcode,country,longitude,latitude,medicareNo,dvaNo,dvaType,married,race,deathDate
502472,304944,,,,8003609903690319,WHITE,KIM,1999-01-28,F,99948,EDNA,RISE,Virginia DC,NT,5214,AUS,138.7609,-35.5143,50922006242,,,S,4,
502473,304946,,,,8003609903690350,JONES,MARTHA,2010-09-14,F,99925,TWIN PINES,ROAD,Knuckey Lagoon,VIC,4816,AUS,145.1179,-21.2623,47105344073,,,S,4,
502474,304948,,,,8003609903690392,JOHNSON,CHRISTINE,1954-07-08,F,99963,ASPEN RIDGE,VISTA,Bramley,QLD,3102,AUS,145.0528,-37.7905,36969209441,,,M,4,
502475,304950,,,,8003609903690442,SMITH,LILIAN,1935-07-29,F,99964,ROSEHAVEN,VISTA,Arrino,SA,2807,AUS,148.5607,-34.0126,27662254855,,,S,4,
502476,304952,,,,8003609903690491,JONES,OSCAR,1975-06-14,M,99948,MISTY VIEW,RIDGE,Mount Marshall,SA,6056,AUS,115.9977,-31.8769,69155063951,,,S,4,
502477,304954,,,,8003609903690541,TAYLOR,APRIL,1989-12-07,F,99939,ENCLAVE VIEW,CIRCUS,Mount Pluto,SA,2399,AUS,150.1369,-29.5818,26174939354,,,M,4,1991-08-26
502478,304956,,,,8003609903690582,TAYLOR,MICHAELA,1958-09-17,F,99959,DEVON,ESPLANADE,Monto,TAS,5082,AUS,138.5911,-34.8968,55064548341,,,M,4,
502479,304958,,,,8003609903690632,MARTIN,ANNIE,1941-10-08,F,99940,CACTUS BERRY,AVENUE,Figtree,NT,5094,AUS,138.5995,-34.8259,53057049512,,,M,4,
502480,304960,,,,8003609903690681,WILSON,BELINDA,2008-04-02,F,99956,EMERALD ISLE,PARKWAY,Bacchus Marsh,TAS,4702,AUS,150.4571,-23.4631,44130828061,,,S,4,
502481,304962,,,,8003609903690731,JONES,MARSHALL,1975-10-02,M,99960,ELLERBY,CRESCENT,Tambar Springs,SA,6159,AUS,115.7513,-32.0376,65631770121,,,M,4,
502482,304964,300016,,,8003609903579587,JONES-MARTIN,MARY,2009-03-21,F,99938,CLEGG,CRESCENT,Banyo,SA,3802,AUS,145.2584,-37.9690,37592625965,,,S,4,
502483,304966,,,,8003609903690822,SMITH,TAYLOR,1939-07-20,M,99951,DREAM,TRACK,Keri Keri,NT,4013,AUS,153.0716,-27.3906,44977599862,,,M,4,
502484,304968,,,,8003609903690863,JOHNSON,CAROLYN,2016-09-20,F,99939,SONORA,STRAND,Lindfield West,ACT,3131,AUS,145.1765,-37.8173,36228244172,,,S,4,
502485,304970,,,,8003609903690913,JONES,PAULA,1961-09-19,F,99968,RIVER BED,MALL,Farrell Flat,NSW,6558,AUS,116.3143,-31.8085,61438256774,,,W,4,
502486,304972,,,,8003609903690954,WILSON,GERALD,1996-10-29,M,99962,ALEXANDRIA,CLOSE,Munro,NSW,4183,AUS,153.4504,-27.4003,43254968773,,,M,4,
502487,304974,,,,8003609903690996,WILSON,JUNE,2013-09-22,F,99919,IRONWOOD,PARKWAY,Hawley Beach,SA,4388,AUS,150.6744,-28.5340,49372707112,,,S,4,
502488,304976,,,,8003609903691036,WILLIAMS,CAROL,1949-10-17,F,99974,COBBLE CREST,CRESCENT,Loombah,TAS,6445,AUS,121.6918,-32.8555,63801678122,,,D,4,1996-01-11
502489,304978,,,,8003609903691085,BROWN,LLOYD,2011-01-14,M,99926,MITT,CRESCENT,Cullulleraine,TAS,5608,AUS,137.5269,-33.0580,56199690131,VPX71530E,UNK,S,4,
502490,304980,,,,8003609903691127,SMITH,ELISA,1981-01-25,F,99923,SENDA,SQUARE,Boat Harbour Beach,NSW,6335,AUS,118.0044,-33.9352,68875491815,,,S,4,
502491,304982,,300004,,8003609903579330,SMITH,LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
502492,304984,,,,8003609903691200,WILLIAMS,CHRIS,1968-07-20,M,99958,DAMSEL,CIRCUS,Ennuin,NT,4697,AUS,150.7683,-23.8593,47532469434,,,M,4,
502493,304986,,,,8003609903691259,SMITH,ERNESTINE,1995-01-22,F,99935,TUSCAN VIEW,WALK,Missenden Road,WA,4061,AUS,152.9451,-27.4433,43723711053,,,M,4,
502494,304988,,,,8003609903691291,WILSON,JULIA,2003-12-21,F,99915,LEE WAY,CAUSEWAY,Downsfield,WA,7025,AUS,147.4172,-42.7363,50913108554,,,S,4,
502495,304990,,,,8003609903691341,WILSON,BRITT,2002-08-08,F,99978,VOLTA,CONCOURSE,Blackbutt North,WA,5654,AUS,135.2450,-33.2403,55465680113,,,S,4,
502496,304992,,,,8003609903691382,SMITH,LAURIE,1962-09-05,F,99912,GOLD MEDAL,PLACE,Deua,QLD,6632,AUS,115.1339,-28.7102,66552364333,,,M,4,
502497,304994,,,,8003609903691432,BROWN,SYLVIA,1941-09-09,F,99926,RUBY RIDGE,LANE,Bankstown Square,NT,6010,AUS,115.7650,-31.9723,62424652355,,,M,4,
502498,304996,,,,8003609903691473,WILLIAMS,GEORGINA,1986-05-15,F,99960,WATER VIEW,ESPLANADE,Blue Haven,SA,4115,AUS,153.0328,-27.6141,45092630135,,,M,4,
502499,304998,,,,8003609903691515,JONES,KATHY,1944-01-30,F,99927,SIMBA,TRACK,Towradgi,TAS,4119,AUS,153.1127,-27.6079,48579790912,,,M,4,
502500,305000,,,,8003609903691564,SMITH,DANIA,1996-08-07,F,99986,DRESDEN,CRUISEWAY,Aitkenvale,WA,2177,AUS,150.8704,-33.8910,29362394471,,,M,4,
502501,305002,,,,8003609903691606,SMITH,DUDLEY,1982-07-22,M,99947,SMOKETREE,WALKWAY,Teddywaddy,QLD,2154,AUS,150.9994,-33.7302,20330043514,,,S,4,
502502,305004,,300014,,8003609903579546,SMITH,RAMON,1976-04-19,M,99961,STRATTON,RISE,Tiona,WA,3607,AUS,145.1787,-36.8552,37099950653,,,M,4,
502503,305006,,,,8003609903691689,SMITH,HAROLD,1955-09-05,M,99944,THECKSTON,GLEN,Waaia,QLD,2369,AUS,151.2383,-29.9742,26176429361,,,M,4,
502504,305008,,,,8003609903691721,BROWN,WESLEY,2004-05-28,M,99900,WIDE HOLLOW,STRAND,Stewarts River,ACT,4566,AUS,153.0574,-26.4247,48933205272,,,S,4,
502505,305010,,,,8003609903691770,WHITE,TAMEKA,1932-06-30,F,99962,BERKELEY,CIRCUIT,Murrigal,VIC,2478,AUS,153.5579,-28.8440,28385619063,,,M,4,
502507,305014,,,,8003609903691861,MARTIN,MURIEL,1984-12-18,F,99924,ECHOLAND,CRUISEWAY,Bundall BC,VIC,2195,AUS,151.0676,-33.9231,29044478233,,,S,4,
502508,305016,,,,8003609903691911,JOHNSON,CHRISTOPHER,1968-02-21,M,99983,UTAHNA,WALKWAY,Coodanup,NSW,4159,AUS,153.2078,-27.4966,44597039123,,,M,4,
502509,305018,,,,8003609903691952,WILSON,PETER,2013-01-24,M,99957,JONES,CIRCUS,Tarranyurk,ACT,2165,AUS,150.9408,-33.8671,23065961872,,,S,4,
502510,305020,,,,8003609903691994,SMITH,BRADLEY,1941-02-17,M,99971,WHEATRIDGE,GROVE,Pearl Beach,WA,3464,AUS,143.8376,-37.0287,33038020151,,,W,4,
502511,305022,,,,8003609903692042,WILLIAMS,ANDRE,1980-04-17,M,99906,AZALEA,ALLEY,Allenby Gardens,TAS,3639,AUS,145.1008,-35.9637,30422112912,,,S,4,
502512,305024,,,,8003609903692083,MARTIN,HARRIET,1945-11-17,F,99979,SUMMER DAY,MALL,Woollamia,TAS,4130,AUS,153.2550,-27.6724,46821894033,,,M,4,
502515,305030,,,,8003609903692224,MARTIN,DOMINIC,1978-01-20,U,99970,CEDAR RIDGE,WAY,Fairymead,WA,2794,AUS,148.4125,-33.8676,20265758331,,,M,4,
502516,305032,,,,8003609903692273,JONES,GEORGIA,1932-12-10,F,99922,HEMPSTEAD,STREET,Rockley Mount,SA,4074,AUS,152.9122,-27.5493,45567528661,,,M,4,
502517,305034,,,,8003609903692323,TAYLOR,BLANCHE,1971-07-07,F,99959,FIREFOX,PARKWAY,Bobs Creek,NT,3149,AUS,145.1284,-37.8784,30695897131,,,M,4,
502518,305036,300016,,,8003609903579587,JONES-SMITH,MARY,2011-03-21,F,99962,TYSONBROOK,CONCOURSE,Mindarra,NT,3178,AUS,145.2363,-37.9258,37592625965,,,S,4,
502519,305038,,,,8003609903692414,WHITE,JEFFEREY,1940-01-06,M,99915,MEADOWMOOR,AVENUE,Glenbrae,QLD,2060,AUS,151.1988,-33.8381,27284500852,,,D,4,
502520,305040,,,,8003609903692455,JONES,FELIX,1981-05-27,M,99992,SILVER PINE,ROAD,Currawong Beach,WA,4343,AUS,152.1875,-27.8109,40374538022,,,M,4,
502521,305042,,,,8003609903692497,MARTIN,FIDELA,2016-10-23,F,99980,BELLA VERDE,PROMENADE,Toolooa,WA,2572,AUS,150.4963,-34.1855,23289742341,,,S,4,
502522,305044,,,,8003609903692539,BROWN,ALEXANDER,1990-08-31,M,99964,DARDANELLE,ALLEY,Kiwirrkurra,NSW,3331,AUS,144.2200,-38.0055,35809406962,,,M,4,
502523,305046,,,,8003609903692588,JONES,JEROME,2005-12-01,M,99997,TAFT,LANE,Bellawongarah,ACT,5471,AUS,138.4578,-33.4623,59551826531,,,S,4,
502524,305048,,,,8003609903692620,MARTIN,ELAINE,1992-12-29,F,99997,COATS,CIRCUIT,Myamyn,TAS,2093,AUS,151.2540,-33.8079,25473341764,,,M,4,
502525,305050,,,,8003609903692661,SMITH,ALICIA,1992-07-21,F,99919,USEVENTY ONE,PLACE,Freemans Waterhole,ACT,4611,AUS,151.7487,-26.1509,48343812742,,,S,4,
502526,305052,,,,8003609903692711,WILLIAMS,KERRY,1974-06-22,F,99904,TREVISTO,CENTREWAY,Creek Junction,WA,4674,AUS,151.7920,-24.4141,48367735762,,,S,4,
502528,305056,,,,8003609903692802,WHITE,MAVIS,1939-07-23,F,99996,SPARROWTAIL,COURT,Sheaoak Flat,NT,6059,AUS,115.8714,-31.8870,60466576254,,,M,4,
502529,305058,,,,8003609903692851,SMITH,CARRIE,1996-02-22,F,99931,LILY MAY,CRUISEWAY,Narrabundah,VIC,2720,AUS,148.2550,-35.5197,24754273414,,,M,4,
502530,305060,,,,8003609903692893,TAYLOR,BRANDON,1948-01-11,M,99915,DEWER GROVE,ROAD,Innisplain,ACT,3216,AUS,144.3319,-38.2027,35116149261,,,M,4,
502531,305062,,,,8003609903692943,SMITH,GUSTAVO,2011-09-13,M,99987,TRENTINO,WALKWAY,Chirn Park,VIC,2474,AUS,152.9762,-28.5099,29938840962,,,S,4,
502532,305064,,,,8003609903692992,WHITE,ABIGAIL,1989-01-24,F,99945,LAC VIEUX,PROMENADE,Murray Bridge North,ACT,4728,AUS,145.9478,-23.2889,48242415455,,,S,4,
502533,305066,,,,8003609903693032,BROWN,OLIN,1986-03-15,M,99959,URBAN CORNER,PROMENADE,Hillview,NT,2536,AUS,150.0975,-35.5666,27244644912,,,S,4,
502534,305068,,,,8003609903693081,WILSON,RANA,1938-06-04,F,99957,HIMALAYA,LANE,North Plantations,NT,7250,AUS,147.0443,-41.4231,56874046873,,,M,4,
502535,305070,,,,8003609903693131,MARTIN,LYNNETTE,1933-08-16,F,99919,JANALYNN,RIDGE,Silverleaves,TAS,4883,AUS,145.4819,-17.2701,43960939934,,,S,4,1994-09-01
502536,305072,,,,8003609903693172,SMITH,ALFRED,1991-02-15,M,99908,EPHRAIM,COURT,Holland Park West,ACT,2563,AUS,150.7570,-34.1016,28081530524,,,M,4,
502537,305074,,,,8003609903693222,MARTIN,MARISOL,1976-01-04,F,99994,HOLT FARM,TERRACE,Wyalla Plaza,WA,3135,AUS,145.2460,-37.8288,37350455272,,,S,4,
502538,305076,,,,8003609903693271,JOHNSON,VINCENT,1947-12-18,M,99952,GREENHAVEN,GLEN,Corney Town,ACT,4630,AUS,151.2847,-24.7901,40692587342,NA957946A,UNK,S,4,
502539,305078,,300012,,8003609903579504,WILLIAMS,DONALD,1994-09-29,M,99928,AVELINE,TERRACE,Balwyn,QLD,6290,AUS,115.2132,-34.2687,69112759831,,,S,4,
502540,305080,,,,8003609903693362,WHITE,CARL,1963-02-27,M,99915,HELMSDALE,ROAD,Kelvin View,ACT,2644,AUS,147.6575,-35.8291,22288271645,,,M,4,
502541,305082,,,,8003609903693412,SMITH,KATRINA,1944-11-17,F,99976,CAROLE,STREET,Lebrina,WA,5630,AUS,135.6639,-34.4100,53846102364,,,D,4,
502542,305084,,,,8003609903693461,SMITH,FREDDIE,1955-05-16,M,99984,WAPATI MOON,AVENUE,Marola,WA,3407,AUS,141.8352,-37.2132,34906730645,,,M,4,
502543,305086,,,,8003609903693511,WILSON,RACHEL,1984-11-05,F,99960,VALLE,RISE,Westbourne Park,WA,7027,AUS,147.3761,-42.5107,59218755433,,,S,4,
502544,305088,,,,8003609903693560,SMITH,ARACELI,2011-01-12,F,99964,OAK RUN,WALKWAY,Bellingen,ACT,5238,AUS,139.3663,-34.9984,50902765835,,,S,4,
502545,305090,,,,8003609903693610,JONES,JACQUELINE,1966-03-08,F,99928,ARLINGTON,HIGHWAY,Picola,NT,2808,AUS,148.9479,-33.9848,22808099645,,,S,4,
502546,305092,,,,8003609903693669,MARTIN,TRUDY,1984-12-04,F,99960,EQUESTRIAN,CIRCLE,Yelarbon,ACT,0830,AUS,130.9728,-12.4725,01733347245,,,M,4,
502547,305094,,,,8003609903693719,BROWN,STEPHEN,2003-09-12,M,99932,WOODASH,SQUARE,Oakford,VIC,2906,AUS,149.1009,-35.4576,21305787161,,,S,4,
502548,305096,,300006,,8003609903579371,JONES,ROBERT,2010-09-18,M,99959,FAWN HILL,STREET,Lower Turners Marsh,QLD,3163,AUS,145.0411,-37.8921,32613579854,,,S,4,
502549,305098,,,,8003609903693800,JOHNSON,CASSANDRA,1968-04-13,F,99985,FAIR HILL,BOULEVARD,Wittenoom,SA,4742,AUS,148.6304,-21.3972,47652832753,,,M,4,
502550,305100,,,,8003609903693859,MARTIN,MAI,2011-04-24,F,99905,BURKMAN,CIRCLE,Pointer Mountain,VIC,6620,AUS,116.7695,-29.2090,69465292772,NIV11690E,UNK,S,4,
502551,305102,,,,8003609903693891,JONES,DUANE,1991-05-21,M,99952,KARALYNN,GLEN,Fitzgerald River National Park,NT,3162,AUS,145.0249,-37.8946,36804406765,,,W,4,
502552,305104,,,,8003609903693941,TAYLOR,GRACE,1985-02-20,F,99956,ROSE BROOK,CIRCLE,Greenethorpe,SA,6528,AUS,114.9004,-28.9964,60464254915,,,S,4,
502553,305106,,,,8003609903693982,JOHNSON,JUANITA,1940-08-20,F,99966,YELLOW SAGE,CIRCUIT,Sheringa,NSW,4220,AUS,153.4327,-28.0885,45334381554,,,M,4,
502554,305108,,,,8003609903694030,WHITE,JESSE,1978-02-26,M,99990,PEPPERWOOD PT,PROMENADE,Nevilton,ACT,5480,AUS,138.2844,-33.1082,51083041012,,,S,4,
502555,305110,,,,8003609903694071,TAYLOR,MONIQUE,1945-08-21,F,99920,LEE,PLACE,Yarrah,VIC,2834,AUS,147.9260,-29.1395,26025347315,,,S,4,
502556,305112,,,,8003609903694113,WILLIAMS,ANITA,1993-10-13,F,99911,SATURN,VIEW,Basin Pocket,VIC,2850,AUS,149.7823,-32.6305,21221296133,,,M,4,
502557,305114,,,,8003609903694154,WILLIAMS,ERIN,1938-06-12,F,99946,TONI,AVENUE,Greenwell Point,ACT,3012,AUS,144.8540,-37.8059,30264168243,,,S,4,
502558,305116,,,,8003609903694204,WHITE,EZEQUIEL,2003-03-12,M,99983,LOST CANYON,BOULEVARD,Townsville Milpo,NSW,6017,AUS,115.8045,-31.9193,65125582032,,,S,4,
502559,305118,300016,,,8003609903579587,JONES-TAYLOR,MARY,2010-04-21,F,99938,CLEGG,CRESCENT,Banyo,SA,3802,AUS,145.2584,-37.9690,37592625965,,,S,4,
502560,305120,,,,8003609903694295,SMITH,MELVIN,1946-08-02,M,99962,ABBOTSBURY,PROMENADE,Salter Point,SA,2785,AUS,150.2566,-33.7494,22386544672,,,M,4,
502561,305122,,,,8003609903694345,MARTIN,ELSIE,1971-05-30,F,99995,LUXOR PARK,RISE,Batar Creek,WA,3572,AUS,144.2124,-36.2948,35739479521,,,M,4,
502562,305124,,,,8003609903694394,WHITE,JIMMY,1997-06-13,M,99901,HUNTINGTON,VISTA,Park Ridge,SA,3003,AUS,144.9204,-37.8105,31929117975,,,M,4,2002-03-16
502563,305126,,,,8003609903694436,SMITH,JESSIE,1999-01-30,F,99969,MARION VILLAGE,GLEN,East Arnhem,ACT,7179,AUS,147.8888,-43.0105,56586500132,,,S,4,
502564,305128,,,,8003609903694477,SMITH,KYLIE,1964-11-18,F,99923,BONAR BRIDGE,ESPLANADE,Harrisville,ACT,6414,AUS,118.1991,-31.5128,63308596611,,,M,4,2013-11-20
502565,305130,300000,,,8003609903579249,SMITH (nee TAYLOR),JANIE,1980-12-13,F,99959,HIGHLANDCV,TERRACE,Cornwallis,SA,4498,AUS,149.7636,-28.2225,41553023145,,,M,4,
502566,305132,,,,8003609903694568,WILSON,REED,2007-04-19,M,99966,IVY PARK,MALL,Carlsruhe,ACT,2305,AUS,151.6944,-32.9270,29611569952,,,S,4,
502567,305134,,,,8003609903694618,BROWN,CHRISTINA,1947-08-24,F,99937,BEAR HOLLOW,RIDGE,Peel Island,NSW,3518,AUS,143.4821,-36.3961,39675040825,,,S,4,
502568,305136,,,,8003609903694667,WILSON,ROSEMARY,1936-08-24,F,99935,CROSSING,CLOSE,Osbornes Flat,QLD,7261,AUS,147.7669,-41.1735,53257042631,,,M,4,
502569,305138,,300018,,8003609903579637,JOHNSON,ROSALINDA,2016-04-15,F,99908,FOX DEN,WAY,Butlers Gorge,WA,2371,AUS,151.5495,-29.3661,43027340511,,,S,4,
502570,305140,,,,8003609903694766,SMITH,OLLIE,2010-01-29,F,99966,ASPEN PARK,PROMENADE,Marian,ACT,6437,AUS,120.7136,-28.0761,61099250015,,,S,4,2012-01-12
502571,305142,,,,8003609903694816,BROWN,KEN,1939-12-11,M,99907,PLAZA CENTER,CENTREWAY,Drumanure,ACT,4802,AUS,148.7486,-20.2699,44291581244,,,M,4,
502572,305144,300004,,,8003609903579330,SMITH (nee JONES),LINDA,1952-11-18,F,99966,LAZY RIVER,TERRACE,Mount Marshall,TAS,6081,AUS,116.1331,-31.8693,23427236525,,,M,4,
502573,305146,,300006,,8003609903579371,JONES,ROBERT,2010-09-18,M,99959,FAWN HILL,STREET,Lower Turners Marsh,QLD,3163,AUS,145.0411,-37.8921,32613579854,,,S,4,
502574,305148,,,,8003609903694956,MARTIN,ARACELI,1977-03-08,F,99929,MARTN L KING JR,WALKWAY,Cooloola Cove,WA,3391,AUS,142.4438,-36.0718,30300221321,,,D,4,
502575,305150,,,,8003609903695003,JONES,GERALD,2011-03-06,M,99936,JORDAN RIDGE,VISTA,Fortitude Valley BC,ACT,2007,AUS,151.1984,-33.8799,23240199854,,,S,4,
502576,305152,,,,8003609903695045,MARTIN,KATHLEEN,1964-09-24,F,99965,CONDIE PARK,CENTREWAY,Coolabah,ACT,3518,AUS,143.4756,-36.4980,35286651231,,,W,4,
502577,305154,,,,8003609903695094,SMITH,NATHAN,1961-07-18,M,99965,IVERSON WOODS,ROAD,Bapaume,NT,7292,AUS,146.8796,-41.4053,50521589113,,,M,4,
502578,305156,,,,8003609903695144,WILSON,ANGELO,1942-07-02,M,99945,HALL,HIGHWAY,Walebing,SA,2133,AUS,151.1022,-33.8975,20192570633,,,M,4,
502580,305160,,,,8003609903695243,WHITE,KATHERINE,1963-09-30,F,99970,RIVERVIEW,VIEW,Cartmeticup,ACT,4022,AUS,153.0530,-27.2120,49890373375,,,M,4,
502581,305162,,,,8003609903695292,JOHNSON,DEONNA,1987-08-10,F,99928,ESKESEN,CLOSE,Glenlogie,WA,4227,AUS,153.3969,-28.1122,46504984071,,,M,4,
502582,305164,,,,8003609903695342,JOHNSON,LOLA,2009-02-24,F,99922,TOOELE,ROAD,Birriwa,NT,5159,AUS,138.5820,-35.0483,53295201943,,,S,4,
502583,305166,,,,8003609903695391,MARTIN,RACHEL,1992-11-22,F,99990,ROCKY,MALL,Pomborneit North,ACT,2097,AUS,151.2814,-33.7281,27073410875,,,M,4,
502584,305168,,,,8003609903695441,JONES,GUADALUPE,1962-06-24,F,99962,SYCAMORE ROW,CONCOURSE,Thuringowa DC,WA,2387,AUS,149.1400,-29.7998,22409205631,,,S,4,
502585,305170,,,,8003609903695482,SMITH,JEANNETTE,1972-03-27,F,99918,MONTROSE,PLACE,Port Noarlunga,VIC,4412,AUS,150.8164,-26.8843,43228509962,,,S,4,
502586,305172,,,,8003609903695532,WHITE,LOLA,1961-03-02,F,99981,ALLA PANNA,CRUISEWAY,Point Boston,NT,2792,AUS,148.8782,-33.6671,22174440265,,,S,4,
502587,305174,,,,8003609903695573,SMITH,VICTOR,2004-11-21,M,99990,SKYVIEW,STREET,Bentley Park,TAS,3334,AUS,144.0062,-37.7616,36206491571,,,S,4,
502588,305176,,,,8003609903695615,BROWN,BRANDON,1946-08-11,M,99976,ROYAL SCOTT,CRESCENT,Port Augusta West,NT,2359,AUS,150.9993,-30.3173,29846830274,,,M,4,
502589,305178,,,,8003609903695656,MARTIN,JOAN,2009-11-15,F,99972,WHITEPINE,PARADE,Fielding,TAS,2333,AUS,150.7580,-32.2363,24983005741,,,S,1,
502590,305180,,,,8003609903695706,SMITH,BEN,1988-06-10,M,99941,KATHLEEN,CENTREWAY,White Patch,SA,6230,AUS,115.6357,-33.3487,63776903712,,,W,4,1997-06-30
502591,305182,,,,8003609903695755,TAYLOR,KARA,1988-12-29,F,99965,GAMBEL,CLOSE,Rules Beach,SA,3832,AUS,145.9685,-37.9200,34079153274,,,S,4,
502592,305184,,,,8003609903695797,JOHNSON,ETHEL,1933-12-11,F,99990,ALVERA,COURT,Mount Austin,VIC,4108,AUS,153.0103,-27.5673,48698839575,,,M,4,
502593,305186,,,,8003609903695847,WILSON,STEPHEN,1993-10-22,M,99968,CAMSTONE,ALLEY,Kalangadoo,VIC,2282,AUS,151.6498,-32.9621,26456744412,,,D,4,
502594,305188,,,,8003609903695896,SMITH,NAIDA,1960-11-11,F,99994,PYRITE,COURT,Amity,WA,3575,AUS,144.1760,-36.0402,38646328624,,,W,4,
502595,305190,,300016,,8003609903579587,JONES,MARY,2011-03-21,F,99939,HENSLEY,MALL,Bend Of Islands,QLD,5243,AUS,138.8547,-34.9764,37592625965,,,S,4,
502596,305192,,,,8003609903695987,JONES,EDITH,1982-05-11,F,99987,NORTEMPLE FRTG,TRACK,Sailors Hill,ACT,6073,AUS,116.1670,-31.9191,63531102921,,,M,4,
502597,305194,300010,,,8003609903579462,JOHNSON-BROWN,SHELLY,2011-08-26,F,99951,HUNTERS CREEK,CRUISEWAY,South Morang,NT,2044,AUS,151.1781,-33.9159,24976625372,,,S,4,
502598,305196,,,,8003609903696068,TAYLOR,ANTONIO,1954-06-04,M,99964,WOOD,STREET,Kin Kora,SA,3180,AUS,145.2479,-37.8892,32698629353,,,M,4,
502599,305198,,,,8003609903696100,WILSON,ROBBIN,1974-06-05,F,99902,PEARL HARBOR,AVENUE,Allora,TAS,6401,AUS,116.6687,-31.3945,68483057123,,,S,4,
502600,305200,,,,8003609903696159,WILLIAMS,REGINALD,2014-10-29,M,99969,COMMONWEALTH,CRUISEWAY,West Hobart,WA,0853,AUS,132.3802,-14.5258,07209648272,,,S,4,
502601,305202,,,,8003609903696191,TAYLOR,RENEE,1955-12-11,F,99969,VOLLUM,CIRCUIT,Lake Clarendon,SA,6171,AUS,115.8332,-32.3313,68188127731,,,M,4,
502602,305204,,,,8003609903696233,JOHNSON,ANDRE,1974-11-15,M,99928,EMERALD,CAUSEWAY,Septimus,SA,2782,AUS,150.3796,-33.7583,26152846063,,,S,4,
502603,305206,,,,8003609903696274,SMITH,KERRY,1976-10-17,M,99922,MARSHALL,CRESCENT,Murrawee,TAS,2912,AUS,149.1376,-35.1860,22176524952,,,M,4,
502604,305208,,,,8003609903696324,MARTIN,DORIS,1941-11-05,F,99919,RIO GRANDE,CIRCUS,Cobbadah,ACT,6608,AUS,116.7031,-30.4110,65424229275,,,S,4,
502605,305210,,,,8003609903696373,TAYLOR,RICKY,2000-06-23,M,99940,SALTY,CAUSEWAY,Silvan,SA,2864,AUS,148.8418,-33.3186,28082217663,,,S,4,2008-06-08
502606,305212,,,,8003609903696415,JONES,SAMUEL,1982-12-24,M,99977,BATEMAN,RIDGE,Oakhampton,ACT,3051,AUS,144.9435,-37.7968,38252895064,,,M,4,
502607,305214,,,,8003609903696456,MARTIN,KENYA,1972-12-14,F,99933,BLAINE,ALLEY,Rosa Brook,ACT,7259,AUS,147.3109,-41.3187,53051575913,,,S,4,
502608,305216,,,,8003609903696506,JONES,BRYAN,2005-03-11,M,99976,JAMINE,VIEW,Voyager Point,TAS,0838,AUS,131.0047,-12.7220,00033475635,,,S,4,
502609,305218,,,,8003609903696555,WILLIAMS,JOYCE,1950-05-07,F,99987,NORTHCLIFFE,VISTA,Babbage Island,QLD,5264,AUS,139.6654,-36.0905,56894707863,WGW01916D,GOL,M,4,
502610,305220,,,,8003609903696605,JONES,DENNIS,1998-05-01,M,99974,BELFAIR,TERRACE,Euromina,WA,2011,AUS,151.2260,-33.8655,28442650524,,,S,4,
502611,305222,,,,8003609903696647,BROWN,JACK,1944-12-18,M,99929,SMITH,PARADE,Southern River,QLD,7009,AUS,147.2995,-42.8474,56416064435,,,M,4,
502612,305224,,,,8003609903696688,JOHNSON,JEREMY,1991-10-22,M,99918,MUZZLE LOADER,VISTA,Borrika,WA,3991,AUS,145.4707,-38.4780,37238069664,,,M,4,
502613,305226,,,,8003609903696738,WILSON,DIANE,2010-03-28,F,99981,BOISE,MALL,North Manly,SA,3363,AUS,143.8914,-37.4211,37356528721,,,S,4,
502614,305228,,,,8003609903696787,WHITE,DERRICK,1980-02-05,M,99981,HIGH STEP,GROVE,Palm Island,WA,2898,AUS,159.0711,-31.5275,29900709453,,,S,4,
502615,305230,,,,8003609903696837,SMITH,LUCILLE,1994-09-10,F,99900,HAVEN OAKS,TERRACE,Bendoura,SA,4811,AUS,146.8697,-19.3324,44889092455,,,S,4,
502616,305232,,,,8003609903696878,TAYLOR,DARRYL,1936-03-26,M,99910,MEYERS,TERRACE,Coledale,WA,4885,AUS,145.6997,-17.3385,46758511543,,,S,4,
502617,305234,,,,8003609903696910,BROWN,KELLI,1968-09-14,F,99913,REA,PARADE,Mundoo,ACT,5652,AUS,135.4612,-33.0896,53747118874,,,W,4,
502618,305236,,,,8003609903696969,WILLIAMS,ROSEMARIE,2002-09-05,F,99924,CLEVELAND,RIDGE,Coorparoo,ACT,6208,AUS,115.9244,-32.6489,62475682014,QSS33552A,UNK,S,4,
502619,305238,300004,,,8003609903579330,SMITH (JONES),LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
502620,305240,,300010,,8003609903579462,JOHNSON,SHELLY,2011-08-26,F,99951,HUNTERS CREEK,CRUISEWAY,South Morang,NT,2044,AUS,151.1781,-33.9159,24976625372,,,S,4,
502621,305242,300004,,,8003609903579330,SMITH (TAYLOR),LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
502622,305244,,,,8003609903697132,SMITH,LEWIS,2014-04-20,M,99966,STEED,GLEN,Churchill Island,SA,6605,AUS,116.8047,-30.7175,62011783662,VA586783D,UNK,S,4,
