PID,UR,AltUR,Alias,Merged,Deleted,IHI,familyName,givenName,birthdate,sex,streetNo,streetName,streetType,suburb,state,postcode,country,longitude,latitude,medicareNo,dvaNo,dvaType,married,race,deathDate
21501,18268,300408,,,,8003609903588380,JOHNSON,KATHY,2003-03-31,F,99996,SKYCREST PARK,RIDGE,Mckellars Park,SA,6004,AUS,115.8771,-31.9549,69217413975,,,S,4,
21502,18274,301196,,,,8003609903606042,BROWN,LAURA,1960-05-25,F,99976,CUMBRIA,DRIVE,Gum Flat,VIC,4744,AUS,147.8808,-21.9153,46646701663,,,M,4,
21503,18279,,,,,,JONES,AARON,1994-01-12,M,99988,SUMMER OAK,CRESCENT,South Spreyton,ACT,6315,AUS,117.4941,-33.3323,62850190971,,,S,4,
21504,18284,303728,,,,8003609903662961,WILSON,MITCHEL,1967-12-25,M,99999,ASPEN HILLS,DRIVE,Brompton,NSW,4868,AUS,145.7595,-16.9778,46026599511,,,W,4,
21505,18289,305138,,,,8003609903579637,JOHNSON,ROSALINDA,2016-04-15,F,99908,FOX DEN,WAY,Butlers Gorge,WA,2371,AUS,151.5495,-29.3661,43027340511,,,S,4,
21506,18295,302980,,,,8003609903591228,WHITE (nee SMITH),ROSEMARY,1967-03-23,F,99958,LEAMBRA,CIRCUS,Nelshaby,TAS,2217,AUS,151.1479,-33.9724,35427091361,,,M,4,
21507,18300,300538,,,,8003609903591269,WHITE,SADIE,1937-10-27,F,99990,GAYLENE,PLACE,Paney,NT,6224,AUS,115.9025,-33.2416,68301964721,,,M,4,
21508,18306,304560,,,,8003609903681680,BROWN,SHERRIE,1948-04-07,F,99930,BOHM,MALL,Green Pigeon,WA,3722,AUS,146.1117,-37.0491,35078170142,,,S,4,
21509,18311,,,,,,WILLIAMS,NILA,1975-06-04,F,99965,LIONHEART,WAY,Healesville Main Street,ACT,2198,AUS,150.9895,-33.9077,24075088045,,,M,4,
21510,18317,304648,,,,8003609903683694,BROWN,RAY,1986-10-07,M,99918,BINGHAM CREEK,CONCOURSE,Remlap,NSW,7330,AUS,145.1002,-40.9028,57818348831,,,W,4,
21511,18322,305724,,,,8003609903707931,TAYLOR,LAUREN,1990-03-04,F,99941,TRESSLER,RISE,Tullarwalla,TAS,5016,AUS,138.4996,-34.8311,59195389144,,,S,4,
21512,18328,303492,,,,8003609903657631,WILLIAMS,GERALD,1952-01-10,M,99959,MORNING RIDGE,COURT,Two Wells,ACT,3869,AUS,146.4246,-38.3992,35878745944,,,M,4,
21513,18334,300182,,,,8003609903583308,BROWN,AMANDA,2009-02-07,F,99951,POND VIEW,COURT,Marom Creek,ACT,5411,AUS,138.7765,-34.2601,52939794015,,,S,4,
21514,18339,300294,,,,8003609903585808,JONES,NATALIE,2014-10-19,F,99936,BANKS,CRUISEWAY,Bangadang,SA,3566,AUS,144.3402,-35.9437,36484849864,,,S,4,
21515,18345,,,,,,SMITH,TODD,1987-09-18,M,99911,CHESAPEAKE,CENTREWAY,Carlisle North,SA,2090,AUS,151.2283,-33.8416,23069324343,,,M,4,2002-08-28
21516,18350,302996,,,,8003609903646501,JOHNSON,ANA,1967-08-18,F,99990,APPLE ORCHARD,PARADE,Harrisville,NT,3485,AUS,142.7882,-35.6128,38319925254,,,S,4,
21517,18355,302506,,,,8003609903635454,TAYLOR,SHARON,1960-04-26,F,99934,FIELD,CLOSE,Quambatook,NT,4034,AUS,153.0169,-27.3656,43789849674,,,M,4,
21518,18360,302438,,,,8003609903633939,WILSON,STEVEN,1958-08-03,M,99927,QUAILWOOD,ROAD,Barwon Heads,NT,2551,AUS,149.4135,-37.1922,20888504954,,,M,4,1960-09-03
21519,18365,303504,,,,8003609903657896,WILSON,JUDY,1959-05-18,F,99941,ALBION BASIN,CRUISEWAY,Rankins Springs,VIC,4224,AUS,153.4903,-28.1489,42414944214,NIV40938B,NSP,D,4,
21520,18371,305178,,,,8003609903695656,MARTIN,JOAN,2009-11-15,F,99972,WHITEPINE,PARADE,Fielding,TAS,2333,AUS,150.7580,-32.2363,24983005741,,,S,1,
21521,18376,303844,,,,8003609903665584,BROWN,MATTIE,1934-04-20,F,99982,AMBER IVY,AVENUE,Berowra,SA,3147,AUS,145.0781,-37.8670,36223609542,,,D,4,
21522,18382,305382,,,,8003609903700241,WILLIAMS,TABITHA,2014-08-27,F,99957,DEER MOUNTAIN,MALL,Blue Mountain Heights,SA,2873,AUS,147.4739,-32.3807,68823657374,,,S,4,
21523,18387,,,,,,WILLIAMS,ROBYN,1968-09-26,F,99995,AUTUMN VIEW,WALK,Talisker,VIC,2015,AUS,151.1927,-33.8957,20685312564,,,M,4,
21524,18393,,,,,,BROWN,KATHERINE,1991-03-30,F,99986,CHEGWIDDEN,TRACK,Cottonvale,WA,3106,AUS,145.1443,-37.7562,36152949151,,,S,4,
21525,18398,302120,,,,8003609903626784,SMITH,TIM,1968-12-10,M,99938,NEWBURG,CONCOURSE,Cremorne Point,QLD,3328,AUS,144.0479,-38.0223,35889867461,,,M,4,
21526,18404,303972,,,,8003609903591228,WHITE (SMITH),ROSEMARY,1967-03-23,F,99965,PORTLETHEN,CONCOURSE,Underbank,TAS,6751,AUS,118.3293,-22.7613,35427091361,,,M,4,
21527,18410,300902,,,,8003609903599460,SMITH,RUSSELL,1939-04-29,M,99917,DANFORTH,CENTREWAY,Merriang South,WA,2077,AUS,151.1005,-33.6976,25701528841,,,S,4,
21528,18416,303962,,,,8003609903668257,MARTIN,AMANDA,1935-11-29,F,99941,CHERRY OAKS,COURT,Traralgon East,NT,2453,AUS,152.7756,-30.2993,20706902224,,,S,4,
21529,18422,,,10018,,,WILLIAMS,PAULINE,1972-04-11,F,99902,SHAGGY,CAUSEWAY,Newbury,NT,2450,AUS,153.0203,-30.3779,51394794462,,,S,4,
21530,18427,300042,,,,8003609903580189,WILSON,MICHAEL,2012-07-09,M,99982,NEVADA,STRAND,Leitchville,ACT,6412,AUS,117.9745,-31.5296,60451067564,,,S,4,
21531,18433,305914,,,,8003609903707816,WILLIAMS,GLENN,1980-10-03,M,99999,WESTHILL,LANE,West Wollongong,QLD,3195,AUS,145.0951,-37.9979,25456476165,,,M,4,
21532,18439,300488,,,,8003609903590147,JOHNSON,ANNETTE,1944-11-26,F,99920,MATISSE,GROVE,Merewether Heights,ACT,3264,AUS,142.8764,-38.2461,38302436762,N 868238E,UNK,S,4,
21533,18445,,,,,,WILLIAMS,HANK,2003-05-10,M,99987,BELDON,STREET,Boomanoomana,ACT,7175,AUS,147.8640,-42.8154,56961824551,,,S,4,
21534,18450,303236,,,,8003609903579462,JOHNSON-WILLIAMS,SHELLY,2011-08-26,F,99978,CANARY BIRD,MALL,Bamboo,NSW,5096,AUS,138.6709,-34.7954,24976625372,,,S,4,
21535,18456,,,,,8003609903589461,JONES,TRACI,1952-04-19,F,99971,TICO,SQUARE,Hazelvale,TAS,4272,AUS,153.1913,-27.9448,46960239724,,,M,1,
21536,18461,305408,,,,8003609903700837,TAYLOR,MARISELA,2012-11-18,F,99950,WATERFORD,VIEW,Fimiston,ACT,2151,AUS,151.0116,-33.7955,29652300764,,,S,4,
21537,18467,,,,,,JONES,PHILIP,1951-06-14,M,99982,TYNEDALE,ROAD,Keith,QLD,3758,AUS,145.0356,-37.3529,33332002055,,,S,4,
21538,18472,305576,,,,8003609903704615,JONES,APRIL,1946-10-08,F,99951,FARM BROOK,GROVE,Kaimkillenbun,ACT,2250,AUS,151.2840,-33.3732,24678448965,,,M,1,
21539,18477,301412,,,,8003609903610895,WHITE,BARBARA,2014-06-03,F,99995,HEREDITY,CRUISEWAY,Golden Square,QLD,2206,AUS,151.1312,-33.9249,29581804731,,,S,4,
21540,18482,,10050,,,8003609903579363,WILLIAMS,DANIEL,2010-05-11,M,99911,LAMPTON,SQUARE,Weatherboard,NT,4343,AUS,152.2895,-27.5101,43125682572,,,S,4,
21541,18487,303876,,,,8003609903666327,JONES,ROBERTA,1988-12-06,F,99968,TRALEE,ROAD,Wellstead,ACT,2190,AUS,151.0475,-33.8925,63735001525,,,M,4,
21542,18493,305982,,,,8003609903579546,SMITH,RAMON,1976-04-19,M,99961,STRATTON,RISE,Tiona,WA,3607,AUS,145.1787,-36.8552,37099950653,,,M,4,
21543,18499,304564,,,,8003609903579504,WILLIAMS,JEFFREY,1995-09-29,M,99967,VIA BONITO,CRESCENT,North Lake Grace,NT,3594,AUS,143.3623,-35.1479,69112759831,,,S,4,
21544,18505,303336,,,,8003609903654166,WILLIAMS,HERMAN,2005-09-18,M,99904,YALE,STREET,Backy Point,ACT,3446,AUS,144.3826,-37.1762,32329709934,,,S,4,
21545,18510,302308,,,,8003609903630984,WILLIAMS,CHRISTINE,1962-12-21,F,99946,ATHENA,BOULEVARD,Merricks North,QLD,6211,AUS,115.6429,-32.7549,60204137145,,,M,4,
21546,18515,305606,,,,8003609903579413,JOHNSON,FRED,1994-07-25,M,99980,ROSEDALE,VISTA,Lalor,ACT,5033,AUS,138.5658,-34.9321,59507559551,,,M,4,
21547,18520,,,,,,SMITH,CLIFFORD,1983-04-18,M,99985,SHEVA,DRIVE,Prestons,NT,4695,AUS,150.9512,-23.6008,43583073974,,,W,4,
21548,18526,305656,,,,8003609903579249,SMITH (SMITH),JANIE,1980-12-13,F,99959,HIGHLANDCV,TERRACE,Cornwallis,SA,4498,AUS,149.7636,-28.2225,41553023145,,,M,4,
21549,18532,304692,,,,8003609903684650,JONES,WILFRED,1971-08-24,M,99905,COTTONWD COVE,WALKWAY,Russell,TAS,5554,AUS,137.6953,-33.9677,50511275042,,,M,4,
21550,18538,305676,,,,8003609903706859,JONES,JEANIE,2016-01-05,F,99909,PRIMAVERA,DRIVE,Townsville DC,SA,2278,AUS,151.5860,-32.9286,22178175314,,,S,4,
21551,18543,,,,,,WILLIAMS,RUSSELL,2015-02-11,U,99933,BEAGLEY,CRESCENT,Adelaide River,NSW,6161,AUS,115.5207,-32.0069,67120278914,,,S,4,
21552,18548,303342,,,,8003609903654299,SMITH,MARLA,1942-03-17,F,99930,KINGS BRIDGE,TERRACE,Douglas Park,VIC,4849,AUS,146.2185,-18.3046,48772922122,,,M,4,
21553,18554,304208,,,,8003609903579637,JOHNSON-BROWN,ROSALINDA,1940-05-20,F,99912,BRAEMAR,AVENUE,Mingenew,VIC,4743,AUS,148.1190,-21.3530,43027340511,,,S,4,
21554,18559,305888,,,,8003609903579330,SMITH,LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
21555,18565,,10045,,,8003609903579322,JONES (SMITH),ANA,1986-06-17,F,99974,KATE,STREET,Oodla Wirra,NT,4754,AUS,148.8731,-21.1645,41009963224,,,M,4,
21556,18570,,,,,,BROWN,TONYA,1972-12-01,F,99998,SHADY RIDGE,PROMENADE,Powranna,WA,2020,AUS,151.1837,-33.9357,28597427862,,,S,4,
21557,18575,300658,,,,8003609903593935,SMITH,LUIS,1952-11-22,M,99992,EASTBRIDGE,COURT,Hivesville,TAS,6428,AUS,118.0276,-32.1500,67115476341,,,M,4,
21558,18581,303484,,,,8003609903657441,JONES,DENISE,2006-02-04,F,99995,BOTHWELL,CIRCUIT,Tarrawingee,NT,6530,AUS,114.6317,-28.7521,61066068341,,,S,4,
21559,18586,305468,,,,8003609903702189,WILSON,JAIME,1956-08-21,M,99948,MANDALAY,VISTA,Lower Cowley,TAS,2146,AUS,150.9582,-33.7919,28020399753,,,W,4,
21560,18592,303630,,,,8003609903621629,JOHNSON,MICHAEL,2000-12-24,M,99922,COON CANYON,RISE,Whyalla Barson,NSW,3279,AUS,142.5811,-38.3302,38352776942,,,S,4,
21561,18598,305152,,,,8003609903695045,MARTIN,KATHLEEN,1964-09-24,F,99965,CONDIE PARK,CENTREWAY,Coolabah,ACT,3518,AUS,143.4756,-36.4980,35286651231,,,W,4,
21562,18603,301876,,,,8003609903621272,JONES,ROCCO,1994-09-16,M,99988,DANVERS,TERRACE,Berry Park,TAS,4881,AUS,145.5342,-16.9014,44113785721,,,S,4,
21563,18609,302804,,,,8003609903642161,JONES,LUCILLE,2014-12-28,F,99956,ASPEN BEND,CENTREWAY,Tarranyurk,ACT,2726,AUS,148.2837,-34.7558,29580446054,,,S,4,
21564,18615,300792,,,,8003609903596979,WILSON,HAROLD,1979-03-01,M,99983,PENNY,CIRCUS,Kerrabee,QLD,5733,AUS,139.1204,-28.0197,58031416075,,,M,4,
21565,18621,,,,,,JONES,FREDDIE,2007-07-21,M,99963,PALOMAR,VISTA,Burnley North,NSW,6076,AUS,116.1062,-31.9992,60731039532,,,S,4,
21566,18626,305344,,,,8003609903667283,SMITH,CRYSTAL,2005-07-17,F,99937,WHISPER SPRING,CIRCLE,Benger,SA,3076,AUS,145.0160,-37.6383,34573433613,,,S,4,
21567,18631,305436,,,,8003609903701447,BROWN,MARIE,2015-06-11,F,99931,NATHAN,CONCOURSE,Cecil Hills,NT,3424,AUS,142.0908,-35.6882,32479383152,,,S,4,
21568,18637,303916,,,,8003609903667234,SMITH,GRACE,1949-08-17,F,99967,LIEUTENANT,ALLEY,Pages Flat,WA,3028,AUS,144.7810,-37.8806,34411702241,,,M,4,
21569,18643,305856,,,,8003609903710919,JONES,YUONNE,1971-01-31,F,99910,ROYAL RIVER,CENTREWAY,Belmont North,NT,3920,AUS,145.1937,-38.3815,32691725374,,,M,4,
21570,18648,301780,,,,8003609903619144,JONES,WILSON,1942-12-19,M,99961,CROSSPARK,CONCOURSE,Warrentinna,QLD,2810,AUS,147.7645,-33.7550,22348773043,,,M,4,
21571,18653,305378,,,,8003609903700142,JONES,CLAIRE,1989-08-17,F,99952,SEWARD,VISTA,Limestone Creek,NSW,3594,AUS,143.3623,-35.1479,31959379235,,,M,4,
21572,18659,305626,,,,8003609903599833,BROWN-SMITH,CHRISTINE,2013-01-22,F,99923,TERRACE HEIGHTS,ROAD,Cassini,WA,3225,AUS,144.5982,-38.2658,32859906031,,,S,4,
21573,18665,305146,,,,8003609903579371,JONES,ROBERT,2010-09-18,M,99995,DESERT OAK,MALL,Nukarni,TAS,4014,AUS,153.0904,-27.3706,32613579854,,,S,4,
21574,18671,,,,,,BROWN,JEFFERY,2012-11-20,M,99919,OLD CHURCH,WALK,South Yelbeni,TAS,3260,AUS,143.3218,-38.4279,37317496015,,,S,4,
21575,18676,300786,,,,8003609903596839,BROWN,LINDA,1972-10-17,F,99901,SAN LUCAS,ALLEY,Englefield,TAS,2296,AUS,151.7491,-32.9145,24286487741,,,M,4,
21576,18681,304564,,,,8003609903579504,WILLIAMS,JEFFREY,1995-09-29,M,99928,AVELINE,TERRACE,Balwyn,QLD,6290,AUS,115.2132,-34.2687,69112759831,,,S,4,
21577,18686,300366,,,,8003609903587416,BROWN,JOHN,2015-03-28,M,99923,FARNSWORTH,WAY,Upper Kedron,ACT,3799,AUS,145.7608,-37.7638,25385519831,,,S,4,
21578,18692,304774,,,,8003609903686523,BROWN,LORRAINE,1944-05-12,F,99929,STRATLER,VISTA,Merrigum,SA,4036,AUS,153.0171,-27.3074,42241233545,,,S,4,
21579,18698,305650,,,,8003609903706255,WHITE,LAWRENCE,2016-07-09,M,99981,GILLIAM,TERRACE,Meerup,ACT,2204,AUS,151.1546,-33.9122,22931327572,,,S,4,
21580,18704,300198,,,,8003609903583647,JOHNSON,JASON,1979-07-21,M,99911,MARATHON,PARKWAY,Kippa-Ring,SA,2469,AUS,152.7188,-28.9057,39355520034,,,S,4,
21581,18710,302150,,,,8003609903627451,WILLIAMS,JEROME,2015-05-23,M,99904,LUSTERPOINTE,PARADE,Dumbleton,WA,3127,AUS,145.1002,-37.8252,34272278132,,,S,4,
21582,18715,305888,,,,8003609903579330,SMITH,LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
21583,18721,301798,,,,8003609903619532,JONES,DOUGLAS,1952-06-27,M,99910,KOMAS,SQUARE,Bordertown,TAS,3332,AUS,144.0890,-37.9503,37845763173,,,S,4,
21584,18727,300906,,,,8003609903599551,WILSON,TERRI,2000-05-30,F,99903,SOUTH KINGS ROW,CENTREWAY,Bathurst Island,TAS,2702,AUS,147.0097,-34.7947,35046007362,,,S,4,
21585,18733,303146,,,,8003609903649901,SMITH,LEILA,2008-07-13,F,99983,BLACK GOOSE,WALKWAY,Gateway Island,NT,6327,AUS,117.6974,-34.8890,60535831722,,,S,4,
21586,18739,,,,,,BROWN,SHIRLEY,1998-09-21,F,99962,SILVER KING,PROMENADE,Ridgley,NSW,4358,AUS,151.7060,-27.8756,48949487723,,,S,4,
21587,18745,303126,,,,8003609903649448,JONES,LEATHA,1961-05-13,F,99998,TAFTON,TRACK,Mansfield Park,TAS,3869,AUS,146.3011,-38.3349,30372535024,,,S,4,
21588,18750,305392,,,,8003609903700480,MARTIN,TROY,1941-11-03,M,99982,TRAVERSE LOOP,DRIVE,Useless Loop,TAS,4650,AUS,152.5639,-25.6030,44086430713,,,S,4,
21589,18756,304112,,,,8003609903671657,WILLIAMS,JOANNE,2002-01-01,F,99984,HILLWOOD,STRAND,Frazerview,VIC,2379,AUS,149.5392,-31.2437,21056683741,,,S,4,
21590,18761,305138,,,,8003609903579637,JOHNSON,ROSALINDA,2016-04-15,F,99908,FOX DEN,WAY,Butlers Gorge,WA,2371,AUS,151.5495,-29.3661,43027340511,,,S,4,
21591,18766,303638,,,,8003609903660916,WILSON,ARMAND,1953-05-13,M,99957,RIVERBENDVIEW,TRACK,Boorowa,WA,4474,AUS,144.7197,-25.6174,31846074911,,,S,4,
21592,18771,300470,,,,8003609903589735,JONES,LYLE,1998-07-26,M,99961,HOFFINE,RIDGE,Yabbra,SA,3438,AUS,144.6085,-37.4502,39789880053,,,S,4,
21593,18776,304846,,,,8003609903688131,WILLIAMS,SAMUEL,1940-04-07,M,99941,SILVER ROSE,RISE,Oak Park,NT,2905,AUS,149.1196,-35.4487,22778577521,,,S,4,
21594,18781,,,,,,JONES,KARLA,1983-10-08,F,99973,WALKER HAVEN,BOULEVARD,Roseville,WA,3202,AUS,145.0937,-37.9559,39381926922,,,M,4,
21595,18786,304794,,,,8003609903686960,JOHNSON,JORDAN,1947-10-16,M,99986,ROTHMOOR,TRACK,Glen Alice,WA,3527,AUS,143.3320,-36.1943,32259975863,,,D,4,
21596,18792,,,10035,,,SMITH,JAYNE,1971-12-26,F,99904,RIVER GLEN,PARADE,Papunya,ACT,4287,AUS,152.8010,-28.1910,44835606653,,,M,4,
21597,18797,304632,,,,8003609903683298,WHITE,THELMA,2010-02-03,F,99939,PEACH CREEK,GROVE,Kings Langley,QLD,3310,AUS,141.5294,-37.7345,33053296372,,,S,4,
21598,18802,300702,,,,8003609903594941,WILSON,CAROLYN,1992-12-24,F,99916,LE CHATEAU,RIDGE,Belrose West,TAS,4888,AUS,145.4921,-17.5173,43775064863,,,S,4,
21599,18807,305360,,,,8003609903699724,SMITH,VANDA,1941-12-17,F,99979,BRIDGECREEK,HIGHWAY,Yalca,TAS,6036,AUS,115.7045,-31.6441,48290544242,,,W,4,
21600,18812,305390,,,,8003609903700431,MARTIN,BETTY,1972-07-11,F,99949,ASHLEY HILLS,CENTREWAY,Antechamber Bay,NSW,6504,AUS,116.0601,-31.2926,20409953855,,,M,4,
21601,18818,304344,,,,8003609903676862,MARTIN,NOEMI,1964-08-09,F,99977,LAMARNE,TERRACE,Upper Flagstone,VIC,2487,AUS,153.5598,-28.1908,22948317424,,,S,4,
21602,18824,305672,,,,8003609903706768,TAYLOR,GERALD,1942-05-25,M,99959,SAN MIQUEL,ALLEY,Nooroo,VIC,6027,AUS,115.7671,-31.7751,66427855122,,,M,4,
21603,18829,304348,,,,8003609903676961,WILSON,JEAN,1967-08-09,F,99975,CHIMNEY,ESPLANADE,Yalgoo,SA,2500,AUS,150.8816,-34.4374,29085671253,,,W,4,
21604,18835,305372,,,,8003609903579462,JOHNSON,SHELLY,2011-08-26,F,99951,HUNTERS CREEK,CRUISEWAY,South Morang,NT,2044,AUS,151.1781,-33.9159,24976625372,,,S,4,
21605,18840,305274,,,,8003609903697769,JONES,MAMIE,1948-05-05,F,99957,CARR FORK,ALLEY,The Cape,NSW,5410,AUS,138.7379,-34.3302,50904826465,,,M,4,
21606,18845,303130,,,,8003609903649539,SMITH,TERRELL,1987-06-17,M,99967,RIVERSIDE,CIRCUIT,Smiths Beach,WA,4425,AUS,149.7662,-26.6953,41940680065,,,D,4,
21607,18850,,,,,8003609903589859,BROWN,RUBY,1977-07-11,F,99951,LAKE FORK,GROVE,Mount Buller,WA,4861,AUS,145.9363,-17.3340,44759800353,,,M,4,
21608,18856,300476,,,,8003609903589883,WILLIAMS,MARK,2009-12-19,M,99948,SPRAY LAKE,ALLEY,Knapp Creek,NSW,6077,AUS,115.8620,-31.7754,68135241232,,,S,4,
21609,18862,301278,,,,8003609903607859,SMITH,RICARDO,1958-12-06,M,99970,RIGGS,PARKWAY,Deptford,WA,4216,AUS,153.3691,-27.9102,40179197254,,,M,4,
21610,18867,302992,,,,8003609903646410,SMITH,WILLOW,1951-12-25,F,99981,MANDY LEE,LANE,Karana Downs,WA,5434,AUS,138.7857,-31.6823,57303610514,,,S,4,
21611,18872,,,,,,BROWN,ROSIE,1968-11-01,F,99947,CHAPEL HILL,CENTREWAY,Black Swamp,ACT,7290,AUS,147.0633,-41.5105,59789103264,,,M,4,2004-12-11
21612,18878,303864,,,,8003609903666046,WHITE,JUDITH,1934-05-22,F,99924,COUSINS,RISE,Premaydena,SA,4717,AUS,148.7851,-23.4745,49836687723,,,M,4,
21613,18883,300088,,,,8003609903581229,SMITH,BRIAN,1989-08-18,M,99959,CANYON OAK,ALLEY,Gundowring,ACT,6112,AUS,115.9276,-32.1486,69592375465,,,M,4,
21614,18888,303432,,,,8003609903656294,WILLIAMS,FRANKIE,1950-12-19,M,99978,MEADOW STREAM,PARADE,Broadbeach Waters,TAS,6020,AUS,115.7528,-31.8279,64251796662,,,D,4,
21615,18894,,,,,,JONES,KATIE,1987-03-08,F,99924,STEPHENS VIEW,CIRCLE,Amby,NT,3292,AUS,141.1418,-38.0778,34335086842,,,M,4,
21616,18900,305830,,,,8003609903710315,SMITH,MARIE,1961-06-04,F,99941,IVY HILLS,CIRCUIT,Point Wilson,NSW,5024,AUS,138.5071,-34.9465,55450253111,,,M,4,
21617,18905,305592,,,,8003609903579587,JONES,MARY,2011-03-21,F,99996,BRAEWOOD,VISTA,Tyabb,SA,4352,AUS,151.8620,-27.1263,37592625965,,,S,4,
21618,18911,303620,,,,8003609903660502,TAYLOR,WILLIAMS,2003-06-06,M,99980,OLD FASHION,ESPLANADE,Eton,TAS,2070,AUS,151.1866,-33.7673,25138084152,,,S,4,
21619,18916,303752,,,,8003609903663522,WHITE,CHRISTINA,1970-09-02,F,99973,WALTER,MALL,Wansbrough,NT,4811,AUS,146.7781,-19.3766,49735307464,,,S,4,
21620,18922,304776,,,,8003609903667283,SMITH-SMITH,CRYSTAL,2003-07-18,F,99984,CREEK VILLAS,VIEW,Lindfield West,ACT,3523,AUS,144.7233,-36.9114,34573433613,,,S,4,
21621,18928,,,,,,SMITH,ARDELLA,1937-04-19,F,99930,MERTON,CLOSE,Mogareeka,TAS,3638,AUS,145.1878,-36.0605,36717730861,,,D,4,
21622,18934,304464,,,,8003609903679577,SMITH,JARED,1991-11-11,M,99974,CASSIDY,ALLEY,Coongoola,SA,2193,AUS,151.1170,-33.9106,21723003214,,,S,4,
21623,18940,305528,,,,8003609903579413,JOHNSON,ROBERT,1994-07-25,M,99980,ROSEDALE,VISTA,Lalor,ACT,5033,AUS,138.5658,-34.9321,59507559551,,,M,4,
21624,18945,303724,,,,8003609903662862,JOHNSON,CATHY,1973-05-05,F,99937,EMIGRATION,WAY,Ballogie,WA,3424,AUS,141.9593,-35.7399,31138355753,,,M,4,
21625,18950,300534,,,,8003609903591186,SMITH,TIFFANY,1962-11-27,F,99976,DUBLIN,HIGHWAY,Mackenzie River,SA,2794,AUS,148.5889,-33.9438,25578131622,,,M,4,
21626,18955,,,,,,JONES,PETER,1963-12-31,M,99942,TITIAN,CRUISEWAY,Maroona,ACT,6412,AUS,117.9156,-31.4003,61535570011,,,D,4,
21627,18960,,,,,,BROWN,ELNA,1994-10-15,F,99967,CORAL,WALKWAY,Minbrie,WA,7254,AUS,147.2896,-41.1790,58294869542,,,M,4,
21628,18965,302434,,,,8003609903633848,JOHNSON,TENESHA,2014-09-13,F,99969,GRANITE KNOB,ALLEY,Florence Bay,SA,2441,AUS,152.9186,-30.8737,22153075775,,,S,4,
21629,18971,300352,,,,8003609903587101,WILSON,TREVA,2002-05-12,F,99979,HOLLOW BEND,MALL,The Common,ACT,2350,AUS,151.5104,-30.5096,27756225863,,,S,4,
21630,18976,302818,,,,8003609903642484,JONES,WAYNE,1963-02-27,M,99907,HIDDEN RIDGE,CLOSE,Redhill,ACT,4559,AUS,152.9780,-26.6605,44277550075,,,S,4,
21631,18982,,,,,,BROWN,ANN,2003-02-04,F,99913,STRAWBERRY,CAUSEWAY,Mount Melville,NT,2199,AUS,151.0220,-33.9042,26112512831,,,S,4,
21632,18987,304834,,,,8003609903581732,TAYLOR,TIM,1985-08-13,M,99951,NORA,RIDGE,Sunshine Plaza,WA,5067,AUS,138.6282,-34.9307,59569805964,,,S,4,
21633,18992,301498,,,,8003609903612834,JOHNSON,EARL,1987-04-07,M,99948,LEPRECHAUN,VIEW,The Caves,VIC,2570,AUS,150.6089,-34.0922,22532573321,,,S,4,
21634,18997,303588,,,,8003609903579462,JOHNSON-SMITH,SHELLY,2011-08-26,F,99951,HUNTERS CREEK,CRUISEWAY,South Morang,NT,2044,AUS,151.1781,-33.9159,24976625372,,,S,4,
21635,19003,304046,,,,8003609903670188,BROWN,ALVIN,1971-05-16,M,99977,SALT RIVER,RISE,Brownlow,NT,3746,AUS,146.5539,-36.3141,30047291464,,,D,4,
21636,19009,301710,,,,8003609903579546,SMITH,OSCAR,1976-04-19,M,99961,STRATTON,RISE,Tiona,WA,3607,AUS,145.1787,-36.8552,37099950653,,,M,4,
21637,19015,303554,,,,8003609903658993,BROWN,FRED,1988-12-24,M,99935,USIXTY FIVE,CLOSE,Norseman,TAS,3713,AUS,145.8885,-37.2063,35914052713,,,D,4,
21638,19021,,,,,,JONES,ANNALISA,1990-03-29,F,99958,SIR JEFFREY,HIGHWAY,W Tree,NT,4362,AUS,152.0581,-28.0446,43606166041,,,M,4,
21639,19026,305958,,,,8003609903713210,SMITH,KARL,1962-05-19,M,99980,SHARON,GROVE,Burrell Creek,NT,4115,AUS,153.0308,-27.6435,47049900713,,,S,4,
21640,19031,301108,,,,8003609903604070,WHITE,ASHLEY,1984-06-08,F,99934,RATON,ESPLANADE,Ardrossan,NT,6418,AUS,118.1423,-31.8600,61361390761,,,M,4,
21641,19037,,,,,,SMITH,JARED,1989-09-02,M,99968,MERRIL,PARADE,Mataranka,QLD,2061,AUS,151.2115,-33.8469,23806601071,,,M,4,
21642,19042,305438,,,,8003609903701496,JONES,VIRGIL,2011-03-17,M,99996,CASA NEGRA,STRAND,Tinpot,QLD,7470,AUS,145.5116,-41.7944,54876102315,NA195845D,WHT,S,4,
21643,19048,,,,,,JONES,EMILE,1936-12-06,M,99911,COPPERVIEW,CAUSEWAY,Areyonga,NSW,6165,AUS,115.7809,-32.1950,63306374612,,,M,4,
21644,19053,,,,,,WILLIAMS,TODD,2004-03-09,M,99948,KINGS BRIDGE,ALLEY,Punyelroo,NT,4800,AUS,148.6095,-20.4347,49071064345,,,S,4,2009-10-19
21645,19058,302774,,,,8003609903641452,JOHNSON,JOEL,2004-03-04,M,99963,HORNBURG,LANE,Etty Bay,NT,3234,AUS,143.8938,-38.5990,32632149272,,,S,4,
